Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.428
Comp. Cola Columna,Ag 328.07,0.289
Barren,Ag 328.07,0.318
Cabeza puntual retorno,Ag 328.07,0.369
Celda # 11-A,Ag 328.07,0.035
Celda # 11-B,Ag 328.07,0.029
Celda # 11-C,Ag 328.07,0.025
Celda # 6-F2,Ag 328.07,0.504
Celda #5-9,Ag 328.07,0.132
Celda #(F1+F2),Ag 328.07,0.362
NE Tubo 1,Ag 328.07,2.306
NE Tubo 2,Ag 328.07,0.078
NE Tubo 4,Ag 328.07,0.06
NE Tubo 5,Ag 328.07,0.024
NE Tubo 6,Ag 328.07,0.02
NE Tubo 7,Ag 328.07,0.336
Puntual Noroeste,Ag 328.07,0.33
Barren Patios,Ag 328.07,0.292
Tubo 3,Ag 328.07,0.54
Especial 1,Ag 328.07,0.139
Especial 2,Ag 328.07,0.198
Especial 3,Ag 328.07,0.047
Especial 4,Ag 328.07,0.037
Especial 5,Ag 328.07,0.127
