"Analyst",""
"Date Started","9/20/2024 1:38 PM  GMT: 9/20/2024 8:38 PM"
"Worksheet","EXP000054_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"9/20/2024","1:41:22 PM","PATRON",0.9242,"","mg/L"
"9/20/2024","1:41:34 PM","BLANCO",-0.0003,"","mg/L"
"9/20/2024","1:41:46 PM","REAGENT BLANK",0.0000,"","mg/L"
"9/20/2024","1:41:58 PM","EXP000054-001",1.1896,"","mg/L"
"9/20/2024","1:42:14 PM","EXP000054-002",0.5936,"","mg/L"
"9/20/2024","1:42:28 PM","EXP000054-003",-0.0110,"","mg/L"
"9/20/2024","1:42:40 PM","EXP000054-004",0.4550,"","mg/L"
"9/20/2024","1:42:52 PM","EXP000054-005",0.4784,"","mg/L"
"9/20/2024","1:43:12 PM","EXP000054-006",-0.0021,"","mg/L"
"9/20/2024","1:43:32 PM","PATRON",0.9054,"","mg/L"
"9/20/2024","1:44:46 PM","EXP000054-007",0.4379,"","mg/L"
"9/20/2024","1:45:24 PM","PATRON",0.8970,"","mg/L"
"9/20/2024","1:45:26 PM","BLANCO","","","mg/L"

"Method: Au AU ALTO (Flame)"

