Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.635
Comp. Cola Columna,Cu 324.75,0.331
Barren,Cu 324.75,0.404
Cabeza puntual retorno,Cu 324.75,0.606
Columna #1,Cu 324.75,0.328
Columna #2,Cu 324.75,0.386
Columna #3,Cu 324.75,0.434
Columna #4,Cu 324.75,0.507
Columna #5,Cu 324.75,0.278
Celda # 11-A,Cu 324.75,0.124
Celda # 11-B,Cu 324.75,0.228
Celda # 11-C,Cu 324.75,0.05
Celda #5-9,Cu 324.75,0.032
Celda #(F1+F2),Cu 324.75,0.65
NE Tubo 1,Cu 324.75,0.032
NE Tubo 2,Cu 324.75,0.147
NE Tubo 4,Cu 324.75,0.339
NE Tubo 5,Cu 324.75,0.093
NE Tubo 6,Cu 324.75,0.099
NE Tubo 7,Cu 324.75,0.543
Puntual Noroeste,Cu 324.75,0.62
Barren Patios,Cu 324.75,-2
Tubo 3,Cu 324.75,1.217
Especial 1,Cu 324.75,0.045
Especial 2,Cu 324.76,0.035
Especial 3,Cu 324.77,0.116
Especial 4,Cu 324.78,0.115
Especial 5,Cu 324.79,0.104
