Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.765
Cabeza puntual retorno,Cu 324.75,1.541
Celda #(F1+F2),Cu 324.75,1.976
Puntual Noroeste,Cu 324.75,0.71
Tubo 3,Cu 324.75,0.173
NE Tubo 2,Cu 324.75,1.19
NE Tubo 4,Cu 324.75,0.046
Especial 1,Cu 324.75,0.024
Especial 2,Cu 324.75,0.093
Especial 3,Cu 324.75,0.033
Especial 4,Cu 324.75,0.034
Especial 5,Cu 324.75,0.934
Columna #1,Cu 324.75,1.48
Columna #2,Cu 324.75,1.343
Columna #3,Cu 324.75,1.209
Columna #4,Cu 324.75,1.094
Columna #5,Cu 324.75,0.976
Comp. Cola Columna,Cu 324.75,1.078
Barren,Cu 324.75,0.98
Barren Patios,Cu 324.75,0.924
NE Tubo 1,Cu 324.75,10.48
NE Tubo 5,Cu 324.75,0.034
NE Tubo 6,Cu 324.75,0.417
NE Tubo 7,Cu 324.75,0.042
Celda # 11-A,Cu 324.75,0.049
Celda # 11-B,Cu 324.75,0.169
Celda # 11-C,Cu 324.75,0.258
Celda #5-9,Cu 324.75,0.071
