Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.313
Cabeza puntual retorno,Cu 324.75,0.326
Celda #(F1+F2),Cu 324.75,0.186
Puntual Noroeste,Cu 324.75,0.151
Tubo 3,Cu 324.75,0.086
NE Tubo 2,Cu 324.75,0.922
NE Tubo 4,Cu 324.75,0.04
Especial 1,Cu 324.75,0.045
Especial 2,Cu 324.75,0.064
Especial 3,Cu 324.75,0.087
Especial 4,Cu 324.75,0.086
Especial 5,Cu 324.75,3.194
Comp. Cola Columna,Cu 324.75,0.364
Barren,Cu 324.75,0.386
Barren Patios,Cu 324.75,0.35
NE Tubo 1,Cu 324.75,0.073
NE Tubo 5,Cu 324.75,0.066
NE Tubo 6,Cu 324.75,0.061
NE Tubo 7,Cu 324.75,0.225
Celda # 11-A,Cu 324.75,0.268
Celda # 11-B,Cu 324.75,1.097
Celda # 11-C,Cu 324.75,0.482
Celda # 6-F2,Cu 324.75,0.186
Celda #5-9,Cu 324.75,0.22
