Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,2.755
Comp. Cola Columna,Cu 324.75,3.317
Barren,Cu 324.75,2.85
Cabeza puntual retorno,Cu 324.75,2.711
Celda # 11-A,Cu 324.75,0.743
Celda # 11-B,Cu 324.75,0.017
Celda # 11-C,Cu 324.75,7.034
Celda # 6-F2,Cu 324.75,0.008
Celda #5-9,Cu 324.75,1.439
Celda #(F1+F2),Cu 324.75,2.942
NE Tubo 1,Cu 324.75,0.025
NE Tubo 2,Cu 324.75,0.035
NE Tubo 4,Cu 324.75,1.765
NE Tubo 5,Cu 324.75,14.3
NE Tubo 6,Cu 324.75,5.888
NE Tubo 7,Cu 324.75,6.05
Puntual Noroeste,Cu 324.75,3
Barren Patios,Cu 324.75,2.819
Tubo 3,Cu 324.75,2.237
Especial 1,Cu 324.75,0.063
Especial 2,Cu 324.75,0.002
Especial 3,Cu 324.75,0.96
Especial 4,Cu 324.75,2.813
Especial 5,Cu 324.75,0.082
