Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.497
Cabeza puntual retorno,Cu 324.75,1.468
Celda #(F1+F2),Cu 324.75,1.984
Puntual Noroeste,Cu 324.75,2.082
Tubo 3,Cu 324.75,1.866
Comp. Cola Columna,Cu 324.75,1.461
Barren,Cu 324.75,1.380
Celda # 11-A,Cu 324.75,0.235
Celda # 11-B,Cu 324.75,0.134
Celda # 11-C,Cu 324.75,0.098
NE Tubo 1,Cu 324.75,0.071
NE Tubo 2,Cu 324.75,0.286
NE Tubo 4,Cu 324.75,0.109
NE Tubo 5,Cu 324.75,1.355
NE Tubo 6,Cu 324.75,7.916
NE Tubo 7,Cu 324.75,2.375
Barren Patios,Cu 324.75,0.832
Especial 1,Cu 324.75,0.173
Especial 2,Cu 324.75,0.106
Especial 3,Cu 324.75,0.170
Especial 4,Cu 324.75,0.212
Especial 5,Cu 324.75,0.175
Columna #1,Cu 324.75,1.435
Columna #2,Cu 324.75,1.422
Columna #3,Cu 324.75,1.422
Columna #4,Cu 324.75,1.385
Columna #5,Cu 324.75,1.388
