Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.639
Cabeza puntual retorno,Cu 324.75,0.606
Celda #(F1+F2),Cu 324.75,0.226
Puntual Noroeste,Cu 324.75,0.034
Tubo 3,Cu 324.75,0.049
Comp. Cola Columna,Cu 324.75,0.576
Barren,Cu 324.75,0.657
Celda # 11-A,Cu 324.75,0.139
Celda # 11-B,Cu 324.75,1.400
Celda # 11-C,Cu 324.75,3.704
Celda #5-9,Cu 324.75,0.416
NE Tubo 1,Cu 324.75,0.028
NE Tubo 2,Cu 324.75,0.047
NE Tubo 4,Cu 324.75,0.109
NE Tubo 5,Cu 324.75,0.038
NE Tubo 6,Cu 324.75,0.033
NE Tubo 7,Cu 324.75,0.078
Barren Patios,Cu 324.75,0.672
Especial 1,Cu 324.75,0.385
Especial 2,Cu 324.75,1.414
Especial 3,Cu 324.75,0.101
Especial 4,Cu 324.75,0.063
Especial 5,Cu 324.75,6.017
Columna #1,Cu 324.75,0.652
Columna #2,Cu 324.75,0.667
Columna #3,Cu 324.75,0.653
Columna #4,Cu 324.75,0.666
Columna #5,Cu 324.75,0.664
