Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.588
Comp. Cola Columna,Cu 324.75,0.563
Barren,Cu 324.75,1.994
Cabeza puntual retorno,Cu 324.75,0.590
Celda # 11-A,Cu 324.75,0.315
Celda # 11-B,Cu 324.75,0.059
Celda # 11-C,Cu 324.75,2.325
Celda # 6-F2,Cu 324.75,0.516
Celda #5-9,Cu 324.75,2.516
Celda #(F1+F2),Cu 324.75,0.491
NE Tubo 1,Cu 324.75,0.022
NE Tubo 2,Cu 324.75,0.125
NE Tubo 4,Cu 324.75,0.737
NE Tubo 5,Cu 324.75,0.083
NE Tubo 6,Cu 324.75,1.690
NE Tubo 7,Cu 324.75,0.355
Puntual Noroeste,Cu 324.75,0.556
Barren Patios,Cu 324.75,0.543
Tubo 3,Cu 324.75,0.149
Especial 1,Cu 324.75,0.139
Especial 2,Cu 324.75,0.543
Especial 3,Cu 324.75,0.038
Especial 4,Cu 324.75,0.024
Especial 5,Cu 324.75,0.361
