Analista,,,,,,,,,,
Fecha de inicio,19/07/2022 22:27,,,,,,,,,
Hoja de trabajo,Ec000096-re_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
Au,PATRON,0.4946,,mg/L,2.7,0.0128,0.0009,0.0132,0.0129,0.0125
Au,BLANCO,-0.0104,,mg/L,>100,-0.0003,0.0012,-0.0007,-0.0001,0
Au,BLANCO REACTIVO,0,,mg/L,30.9,-0.0009,0.0005,-0.0011,-0.001,-0.0006
Au,EC000066-031,0.1808,,mg/L,2.7,0.0203,0.0017,0.0197,0.0203,0.0208
Au,EC000067-024,0.0012,,mg/L,>100,0.0001,0.002,0.0001,-0.0002,0.0005
Au,EC000068-049,0.326,,mg/L,1.5,0.0372,0.0019,0.0375,0.0376,0.0366
Au,EC000068-069,0.0016,,mg/L,>100,0.0002,0.0022,0.0006,0,-0.0001
Au,EC000068-073,0.7035,,mg/L,4.9,0.0829,0.0024,0.087,0.0828,0.0788
Au,EC000068-077,0.0026,,mg/L,>100,0.0003,0.0021,0,0.0011,-0.0002
Au,EC000068-079,0.1699,,mg/L,0.9,0.0191,0.0021,0.0189,0.0192,0.0191
Au,EC000071-013,0.4056,,mg/L,7,0.0467,0.0027,0.0499,0.0467,0.0434
Au,EC000071-056,1.0103,,mg/L,0.6,0.1205,0.0025,0.1196,0.1209,0.1209
Au,EC000072-043,0.2026,,mg/L,1.9,0.0228,0.0022,0.0223,0.0232,0.0229
Au,EC000074-003,1.0061,,mg/L,0.9,0.1199,0.0026,0.1187,0.1207,0.1204
Au,EC000075-025,0.0004,,mg/L,>100,0,0.002,-0.0001,0.0002,0
Au,EC000079-002,0.9985,,mg/L,2.1,0.119,0.0024,0.1217,0.1168,0.1186
Au,EC000080-022,1.0284,,mg/L,4.9,0.1227,0.0027,0.1196,0.1296,0.1187
Au,EC000080-059,0.0042,,mg/L,24.8,0.0005,0.0023,0.0005,0.0005,0.0003
Au,PATRON,0.4909,,mg/L,2.3,0.0127,0.0019,0.0126,0.0125,0.0131
Au,BLANCO,-0.0058,,mg/L,>100,-0.0001,0.0015,0.0004,-0.0006,-0.0003
Au,BLANCO REACTIVO,0,,mg/L,65.4,-0.0007,0.0009,-0.0007,-0.0003,-0.0012
