Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.423
Cabeza puntual retorno,Cu 324.75,0.420
Celda #(F1+F2),Cu 324.75,0.344
Puntual Noroeste,Cu 324.75,0.239
Tubo 3,Cu 324.75,0.108
Comp. Cola Columna,Cu 324.75,0.490
Barren,Cu 324.75,0.507
Celda # 11-A,Cu 324.75,0.170
Celda # 11-B,Cu 324.75,1.730
Celda # 11-C,Cu 324.75,0.171
Celda #5-9,Cu 324.75,0.245
NE Tubo 1,Cu 324.75,0.023
NE Tubo 2,Cu 324.75,2.287
NE Tubo 4,Cu 324.75,0.090
NE Tubo 5,Cu 324.75,0.032
NE Tubo 6,Cu 324.75,0.018
NE Tubo 7,Cu 324.75,0.256
Barren Patios,Cu 324.75,0.477
Especial 1,Cu 324.75,0.069
Especial 2,Cu 324.75,0.044
Especial 3,Cu 324.75,0.074
Especial 4,Cu 324.75,0.085
Especial 5,Cu 324.75,0.052
Columna #1,Cu 324.75,0.443
Columna #2,Cu 324.75,0.460
Columna #3,Cu 324.75,0.462
Columna #4,Cu 324.75,0.454
Columna #5,Cu 324.75,0.473
