Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.799
Cabeza puntual retorno,Cu 324.75,0.778
Celda #(F1+F2),Cu 324.75,0.653
Puntual Noroeste,Cu 324.75,0.721
Tubo 3,Cu 324.75,0.172
Comp. Cola Columna,Cu 324.75,0.812
Barren,Cu 324.75,0.908
Celda # 11-A,Cu 324.75,2.240
Celda # 11-B,Cu 324.75,0.206
Celda # 11-C,Cu 324.75,0.240
Celda #5-9,Cu 324.75,1.328
NE Tubo 1,Cu 324.75,0.105
NE Tubo 2,Cu 324.75,0.281
NE Tubo 4,Cu 324.75,2.274
NE Tubo 5,Cu 324.75,1.572
NE Tubo 6,Cu 324.75,0.182
NE Tubo 7,Cu 324.75,0.117
Barren Patios,Cu 324.75,0.793
Especial 1,Cu 324.75,1.265
Especial 2,Cu 324.75,2.042
Especial 3,Cu 324.75,0.165
Especial 4,Cu 324.75,0.135
Especial 5,Cu 324.75,1.448
Columna #1,Cu 324.75,0.778
Columna #2,Cu 324.75,0.770
Columna #3,Cu 324.75,0.777
Columna #4,Cu 324.75,0.789
Columna #5,Cu 324.75,0.773
