Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,12.32
Comp. Cola Columna,Cu 324.75,14.09
Barren,Cu 324.75,11.73
Cabeza puntual retorno,Cu 324.75,12.31
Celda # 11-A,Cu 324.75,20.96
Celda # 11-B,Cu 324.75,34.76
Celda # 11-C,Cu 324.75,34.93
Celda #5-9,Cu 324.75,0.096
Celda #(F1+F2),Cu 324.75,2.419
NE Tubo 1,Cu 324.75,7.728
NE Tubo 2,Cu 324.75,1.28
NE Tubo 4,Cu 324.75,0.822
NE Tubo 5,Cu 324.75,0.48
NE Tubo 6,Cu 324.75,0.222
NE Tubo 7,Cu 324.75,1.054
Puntual Noroeste,Cu 324.75,1.61
Tubo 3,Cu 324.75,2.689
Especial 1,Cu 324.75,0.086
Especial 2,Cu 324.75,0.047
Especial 3,Cu 324.75,0.071
Especial 4,Cu 324.75,0.252
Especial 5,Cu 324.75,0.074
Especial 6,Cu 324.75,0.108
Columna #1,Cu 324.75,11.98
Columna #2,Cu 324.75,12.49
Columna #3,Cu 324.75,12.97
Columna #4,Cu 324.75,13.25
Columna #5,Cu 324.75,13.46
