Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.638
Cabeza puntual retorno,Cu 324.75,0.613
Celda #(F1+F2),Cu 324.75,0.681
Puntual Noroeste,Cu 324.75,0.752
Tubo 3,Cu 324.75,0.335
NE Tubo 2,Cu 324.75,0.083
NE Tubo 4,Cu 324.75,0.999
Especial 1,Cu 324.75,0.038
Especial 2,Cu 324.75,0.071
Especial 3,Cu 324.75,0.073
Especial 4,Cu 324.75,0.08
Especial 5,Cu 324.75,0.076
Comp. Cola Columna,Cu 324.75,0.728
Barren,Cu 324.75,0.737
Barren Patios,Cu 324.75,0.718
NE Tubo 1,Cu 324.75,0.082
NE Tubo 5,Cu 324.75,0.661
NE Tubo 6,Cu 324.75,0.289
NE Tubo 7,Cu 324.75,2.388
Celda # 11-A,Cu 324.75,0.063
Celda # 11-B,Cu 324.75,0.066
Celda # 11-C,Cu 324.75,0.101
Celda # 6-F2,Cu 324.75,0.038
Celda #5-9,Cu 324.75,0.042
