Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,1.059
Columna #2,Cu 324.75,0.831
Columna #3,Cu 324.75,0.661
Columna #4,Cu 324.75,0.557
Columna #5,Cu 324.75,0.435
Comp. Cabeza Columna,Cu 324.75,1.328
Comp. Cola Columna,Cu 324.75,0.708
Barren,Cu 324.75,1.371
Cabeza puntual retorno,Cu 324.75,1.314
Celda # 11-A,Cu 324.75,0.140
Celda # 11-B,Cu 324.75,16.53
Celda # 11-C,Cu 324.75,3.929
Celda #5-9,Cu 324.75,0.059
Celda #(F1+F2),Cu 324.75,1.021
NE Tubo 1,Cu 324.75,13.01
NE Tubo 2,Cu 324.75,0.486
NE Tubo 4,Cu 324.75,2.585
NE Tubo 5,Cu 324.75,1.355
NE Tubo 6,Cu 324.75,0.300
NE Tubo 7,Cu 324.75,1.199
Puntual Noroeste,Cu 324.75,1.062
Tubo 3,Cu 324.75,0.225
Especial 1,Cu 324.75,0.032
Especial 2,Cu 324.75,0.015
Especial 3,Cu 324.75,0.112
Especial 4,Cu 324.75,0.073
Especial 5,Cu 324.75,0.028
