Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,9.206
Comp. Cola Columna,Cu 324.75,9.592
Barren,Cu 324.75,7.88
Cabeza puntual retorno,Cu 324.75,9.225
Columna #1,Cu 324.75,9.86
Columna #2,Cu 324.75,10.03
Columna #3,Cu 324.75,10.1
Columna #4,Cu 324.75,10.09
Columna #5,Cu 324.75,10.14
Celda # 11-A,Cu 324.75,26.02
Celda # 11-B,Cu 324.75,31.02
Celda # 11-C,Cu 324.75,7.424
Celda #5-9,Cu 324.75,0.13
Celda #(F1+F2),Cu 324.75,3.053
NE Tubo 1,Cu 324.75,2.8
NE Tubo 2,Cu 324.75,1.04
NE Tubo 4,Cu 324.75,1.416
NE Tubo 5,Cu 324.75,2.551
NE Tubo 6,Cu 324.75,0.256
NE Tubo 7,Cu 324.75,0.44
Puntual Noroeste,Cu 324.75,0.863
Barren Patios,Cu 324.75,8.255
Tubo 3,Cu 324.75,0.305
Especial 1,Cu 324.75,0.03
Especial 2,Cu 324.76,0.039
Especial 3,Cu 324.77,0.359
Especial 4,Cu 324.78,0.254
Especial 5,Cu 324.79,0.029
