Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.465
Comp. Cola Columna,Cu 324.75,0.912
Barren,Cu 324.75,1.07
Cabeza puntual retorno,Cu 324.75,1.44
Celda # 11-A,Cu 324.75,0.111
Celda # 11-B,Cu 324.75,0.231
Celda # 11-C,Cu 324.75,0.102
Celda # 6-F2,Cu 324.75,2.478
Celda #5-9,Cu 324.75,0.095
Celda #(F1+F2),Cu 324.75,1.645
NE Tubo 1,Cu 324.75,7.986
NE Tubo 2,Cu 324.75,0.259
NE Tubo 4,Cu 324.75,0.072
NE Tubo 5,Cu 324.75,0.078
NE Tubo 6,Cu 324.75,0.086
NE Tubo 7,Cu 324.75,4.674
Puntual Noroeste,Cu 324.75,2.058
Barren Patios,Cu 324.75,1.094
Tubo 3,Cu 324.75,3.227
Especial 1,Cu 324.75,0.157
Especial 2,Cu 324.75,0.124
Especial 3,Cu 324.75,0.214
Especial 4,Cu 324.75,0.189
Especial 5,Cu 324.75,0.156
