Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.340
Comp. Cola Columna,Cu 324.75,0.351
Barren,Cu 324.75,0.304
Cabeza puntual retorno,Cu 324.75,0.322
Celda # 11-A,Cu 324.75,0.063
Celda # 11-B,Cu 324.75,0.064
Celda # 11-C,Cu 324.75,0.144
Celda #5-9,Cu 324.75,0.821
Celda #(F1+F2),Cu 324.75,0.369
NE Tubo 1,Cu 324.75,0.046
NE Tubo 2,Cu 324.75,0.095
NE Tubo 4,Cu 324.75,0.068
NE Tubo 5,Cu 324.75,0.069
NE Tubo 6,Cu 324.75,0.072
NE Tubo 7,Cu 324.75,0.088
Puntual Noroeste,Cu 324.75,0.352
Barren Patios,Cu 324.75,0.312
Tubo 3,Cu 324.75,1.113
Especial 1,Cu 324.75,0.056
Especial 2,Cu 324.75,0.036
Especial 3,Cu 324.75,0.089
Especial 4,Cu 324.75,1.480
Especial 5,Cu 324.75,0.073
Columna #1,Cu 324.75,0.339
Columna #2,Cu 324.75,0.347
Columna #3,Cu 324.75,0.356
Columna #4,Cu 324.75,0.345
Columna #5,Cu 324.75,0.340
