Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.668
Cabeza puntual retorno,Cu 324.75,0.663
Celda #(F1+F2),Cu 324.75,0.424
Puntual Noroeste,Cu 324.75,0.407
Tubo 3,Cu 324.75,0.062
Comp. Cola Columna,Cu 324.75,0.670
Barren,Cu 324.75,0.558
Celda # 11-A,Cu 324.75,0.076
Celda # 11-B,Cu 324.75,0.017
Celda # 11-C,Cu 324.75,0.377
Celda #5-9,Cu 324.75,6.047
NE Tubo 1,Cu 324.75,0.021
NE Tubo 2,Cu 324.75,0.191
NE Tubo 4,Cu 324.75,0.848
NE Tubo 5,Cu 324.75,0.390
NE Tubo 6,Cu 324.75,0.164
NE Tubo 7,Cu 324.75,0.703
Especial 1,Cu 324.75,0.427
Especial 2,Cu 324.75,0.109
Especial 3,Cu 324.75,0.042
Especial 4,Cu 324.75,0.080
Especial 5,Cu 324.75,0.348
Columna #1,Cu 324.75,0.618
Columna #2,Cu 324.75,0.572
Columna #3,Cu 324.75,0.537
Columna #4,Cu 324.75,0.542
Columna #5,Cu 324.75,0.531
