Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.253
Cabeza puntual retorno,Cu 324.75,1.028
Celda #(F1+F2),Cu 324.75,1.279
Puntual Noroeste,Cu 324.75,0.117
Tubo 3,Cu 324.75,0.108
Comp. Cola Columna,Cu 324.75,1.113
Barren,Cu 324.75,1.023
Celda # 11-A,Cu 324.75,0.133
Celda # 11-B,Cu 324.75,0.099
Celda # 11-C,Cu 324.75,1.252
Celda # 6-F2,Cu 324.75,3.805
Celda #5-9,Cu 324.75,0.118
NE Tubo 1,Cu 324.75,0.068
NE Tubo 2,Cu 324.75,0.136
NE Tubo 4,Cu 324.75,0.097
NE Tubo 5,Cu 324.75,0.091
NE Tubo 6,Cu 324.75,0.085
NE Tubo 7,Cu 324.75,0.256
Barren Patios,Cu 324.75,0.664
Especial 1,Cu 324.75,0.123
Especial 2,Cu 324.75,0.108
Especial 3,Cu 324.75,0.176
Especial 4,Cu 324.75,0.152
Especial 5,Cu 324.75,0.139
