Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.307
Comp. Cola Columna,Ag 328.07,0.255
Barren,Ag 328.07,0.28
Cabeza puntual retorno,Ag 328.07,0.305
Celda # 11-A,Ag 328.07,0.027
Celda # 11-B,Ag 328.07,0.04
Celda # 11-C,Ag 328.07,0.449
Celda # 6-F2,Ag 328.07,0.86
Celda #5-9,Ag 328.07,0.03
Celda #(F1+F2),Ag 328.07,0.305
NE Tubo 1,Ag 328.07,0.027
NE Tubo 2,Ag 328.07,0.072
NE Tubo 4,Ag 328.07,0.307
NE Tubo 5,Ag 328.07,0.143
NE Tubo 6,Ag 328.07,0.068
NE Tubo 7,Ag 328.07,0.183
Puntual Noroeste,Ag 328.07,0.218
Barren Patios,Ag 328.07,0.265
Tubo 3,Ag 328.07,0.35
Especial 1,Ag 328.07,0.1
Especial 2,Ag 328.07,0.048
Especial 3,Ag 328.07,0.33
Especial 4,Ag 328.07,0.549
Especial 5,Ag 328.07,0.038
Cabeza 8:00 pm,Ag 328.07,0.3
Cola 8:00 pm,Ag 328.07,0.26
Cabeza 12:00 am,Ag 328.07,0.292
Cola 12:00 am,Ag 328.07,0.228
Cabeza 4:00 am,Ag 328.07,0.291
Cola 4:00 am,Ag 328.07,0.223
