Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.088
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.006
Cabeza puntual retorno,Au 242.80,0.088
Celda # 11-A,Au 242.80,0.041
Celda # 11-B,Au 242.80,0.004
Celda # 11-C,Au 242.80,0.004
Celda # 6-F2,Au 242.80,0.145
Celda #5-9,Au 242.80,0.036
Celda #(F1+F2),Au 242.80,0.089
NE Tubo 1,Au 242.80,0.016
NE Tubo 2,Au 242.80,0.093
NE Tubo 4,Au 242.80,0.040
NE Tubo 5,Au 242.80,0.031
NE Tubo 6,Au 242.80,0.009
NE Tubo 7,Au 242.80,0.038
Puntual Noroeste,Au 242.80,0.084
Barren Patios,Au 242.80,0.007
Tubo 3,Au 242.80,0.158
Especial 1,Au 242.80,0.067
Especial 2,Au 242.80,0.060
Especial 3,Au 242.80,0.006
Especial 4,Au 242.80,0.011
Especial 5,Au 242.80,0.056
