Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.597
Comp. Cola Columna,Cu 324.75,0.962
Barren,Cu 324.75,0.885
Cabeza puntual retorno,Cu 324.75,0.842
Columna #1,Cu 324.75,0.784
Columna #2,Cu 324.75,0.795
Columna #3,Cu 324.75,0.826
Columna #4,Cu 324.75,0.874
Columna #5,Cu 324.75,0.927
Celda # 11-A,Cu 324.75,0.106
Celda # 11-B,Cu 324.75,0.067
Celda # 11-C,Cu 324.75,3.053
Celda #5-9,Cu 324.75,5.595
NE Tubo 1,Cu 324.75,0.133
NE Tubo 2,Cu 324.75,0.069
NE Tubo 4,Cu 324.75,1.216
NE Tubo 5,Cu 324.75,0.905
NE Tubo 6,Cu 324.75,1.596
NE Tubo 7,Cu 324.75,2.252
Puntual Noroeste,Cu 324.75,0.906
Barren Patios,Cu 324.75,0.934
Tubo 3,Cu 324.75,0.061
Especial 1,Cu 324.75,0.218
Especial 2,Cu 324.75,1.212
Especial 3,Cu 324.75,0.105
Especial 4,Cu 324.75,0.091
Especial 5,Cu 324.75,3.026
