Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.134
Cabeza puntual retorno,Cu 324.75,1.068
Celda #(F1+F2),Cu 324.75,1.155
Puntual Noroeste,Cu 324.75,1.277
Tubo 3,Cu 324.75,2.963
Comp. Cola Columna,Cu 324.75,1.174
Barren,Cu 324.75,1.287
Celda # 11-A,Cu 324.75,0.273
Celda # 11-B,Cu 324.75,0.121
Celda # 11-C,Cu 324.75,0.289
Celda #5-9,Cu 324.75,0.390
NE Tubo 1,Cu 324.75,0.095
NE Tubo 2,Cu 324.75,0.369
NE Tubo 4,Cu 324.75,0.866
NE Tubo 5,Cu 324.75,0.125
NE Tubo 6,Cu 324.75,0.182
NE Tubo 7,Cu 324.75,0.773
Barren Patios,Cu 324.75,0.970
Especial 1,Cu 324.75,0.096
Especial 2,Cu 324.75,0.095
Especial 3,Cu 324.75,1.097
Especial 4,Cu 324.75,1.541
Especial 5,Cu 324.75,0.130
Columna #1,Cu 324.75,0.909
Columna #2,Cu 324.75,0.900
Columna #3,Cu 324.75,0.931
Columna #4,Cu 324.75,0.951
Columna #5,Cu 324.75,0.983
