Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.131
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.019
Cabeza puntual retorno,Au 242.80,0.129
Columna #1,Au 242.80,0.088
Columna #2,Au 242.80,0.055
Columna #3,Au 242.80,0.035
Columna #4,Au 242.80,0.021
Columna #5,Au 242.80,0.007
Celda # 11-A,Au 242.80,0.03
Celda # 11-B,Au 242.80,0.018
Celda # 11-C,Au 242.80,0.007
Celda #5-9,Au 242.80,0.017
Celda #(F1+F2),Au 242.80,0.125
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.058
NE Tubo 4,Au 242.80,0.105
NE Tubo 5,Au 242.80,0.036
NE Tubo 6,Au 242.80,0.04
NE Tubo 7,Au 242.80,0.104
Puntual Noroeste,Au 242.80,0.128
Barren Patios,Au 242.80,0.009
Tubo 3,Au 242.80,0.202
Especial 1,Au 242.80,0.042
Especial 2,Au 242.80,0.014
Especial 3,Au 242.80,0.06
Especial 4,Au 242.80,0.038
Especial 5,Au 242.80,0.013
