Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.981
Comp. Cola Columna,Cu 324.75,0.955
Barren,Cu 324.75,0.932
Cabeza puntual retorno,Cu 324.75,0.945
Celda # 11-A,Cu 324.75,0.128
Celda # 11-B,Cu 324.75,0.084
Celda # 11-C,Cu 324.75,0.037
Celda # 6-F2,Cu 324.75,0.026
Celda #5-9,Cu 324.75,0.358
Celda #(F1+F2),Cu 324.75,1.165
NE Tubo 1,Cu 324.75,0.073
NE Tubo 2,Cu 324.75,0.173
NE Tubo 4,Cu 324.75,0.09
NE Tubo 5,Cu 324.75,1.024
NE Tubo 6,Cu 324.75,4.337
NE Tubo 7,Cu 324.75,2.827
Puntual Noroeste,Cu 324.75,1.059
Barren Patios,Cu 324.75,0.731
Tubo 3,Cu 324.75,0.671
Especial 1,Cu 324.75,0.171
Especial 2,Cu 324.75,0.092
Especial 3,Cu 324.75,0.172
Especial 4,Cu 324.75,0.215
Especial 5,Cu 324.75,0.078
Especial 6,Cu 324.75,0.098
