Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.789
Comp. Cola Columna,Cu 324.75,0.498
Barren,Cu 324.75,0.676
Cabeza puntual retorno,Cu 324.75,0.741
Celda # 11-A,Cu 324.75,0.127
Celda # 11-B,Cu 324.75,0.086
Celda # 11-C,Cu 324.75,0.062
Celda # 6-F2,Cu 324.75,1.039
Celda #5-9,Cu 324.75,0.051
Celda #(F1+F2),Cu 324.75,0.737
NE Tubo 1,Cu 324.75,0.048
NE Tubo 2,Cu 324.75,0.149
NE Tubo 4,Cu 324.75,0.388
NE Tubo 5,Cu 324.75,0.107
NE Tubo 6,Cu 324.75,0.105
NE Tubo 7,Cu 324.75,0.272
Puntual Noroeste,Cu 324.75,0.69
Barren Patios,Cu 324.75,1.427
Tubo 3,Cu 324.75,1.297
Especial 1,Cu 324.75,0.077
Especial 2,Cu 324.75,0.053
Especial 3,Cu 324.75,0.126
Especial 4,Cu 324.75,0.122
Especial 5,Cu 324.75,0.241
