Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.677
Cabeza puntual retorno,Cu 324.75,1.71
Celda #(F1+F2),Cu 324.75,1.949
Puntual Noroeste,Cu 324.75,0.081
Tubo 3,Cu 324.75,0.073
Comp. Cola Columna,Cu 324.75,1.355
Barren,Cu 324.75,1.248
Celda # 11-A,Cu 324.75,0.114
Celda # 11-B,Cu 324.75,0.14
Celda # 11-C,Cu 324.75,0.127
Celda #5-9,Cu 324.75,0.11
NE Tubo 1,Cu 324.75,0.06
NE Tubo 2,Cu 324.75,0.102
NE Tubo 4,Cu 324.75,0.06
NE Tubo 5,Cu 324.75,0.044
NE Tubo 6,Cu 324.75,0.045
NE Tubo 7,Cu 324.75,0.041
Barren Patios,Cu 324.75,1.088
Especial 1,Cu 324.75,0.35
Especial 2,Cu 324.75,0.21
Especial 3,Cu 324.75,0.125
Especial 4,Cu 324.75,0.091
Especial 5,Cu 324.75,0.253
Columna #1,Cu 324.75,1.597
Columna #2,Cu 324.75,1.509
Columna #3,Cu 324.75,1.482
Columna #4,Cu 324.75,1.355
Columna #5,Cu 324.75,1.312
