Sample ID,Analyte Name,Reported Conc (Samp)
52,Au 242.80,0.002
54,Au 242.80,0.007
55,Au 242.80,0.001
56,Au 242.80,-0.000
57,Au 242.80,0.005
58,Au 242.80,0.024
59,Au 242.80,0.009
62,Au 242.80,0.147
63,Au 242.80,0.112
COL. 1,Au 242.80,0.000
COL. 2,Au 242.80,-0.001
COL. 4,Au 242.80,0.022
COL. 5,Au 242.80,0.021
COL. 6,Au 242.80,0.041
375-1,Au 242.80,0.003
375-2,Au 242.80,-0.006
375-3,Au 242.80,0.001
375-4,Au 242.80,-0.004
VM 1,Au 242.80,0.002
VM 2,Au 242.80,0.000
VM 3,Au 242.80,0.004
VM 4,Au 242.80,0.028
VM 5,Au 242.80,0.006
VM 6,Au 242.80,0.002
VM 7,Au 242.80,0.008
VM 8,Au 242.80,0.022
VM 9,Au 242.80,0.203
COL. 3,Au 242.80,0.009
