Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.968
Cabeza puntual retorno,Cu 324.75,0.984
Celda #(F1+F2),Cu 324.75,1.069
Puntual Noroeste,Cu 324.75,0.443
Tubo 3,Cu 324.75,0.069
Comp. Cola Columna,Cu 324.75,1.149
Barren,Cu 324.75,1.159
Celda # 11-A,Cu 324.75,0.107
Celda # 11-B,Cu 324.75,0.118
Celda # 11-C,Cu 324.75,0.162
Celda #5-9,Cu 324.75,0.042
NE Tubo 1,Cu 324.75,8.898
NE Tubo 2,Cu 324.75,0.627
NE Tubo 4,Cu 324.75,0.052
NE Tubo 5,Cu 324.75,0.033
NE Tubo 6,Cu 324.75,0.138
NE Tubo 7,Cu 324.75,0.917
Barren Patios,Cu 324.75,0.918
Especial 1,Cu 324.75,0.057
Especial 2,Cu 324.75,0.093
Especial 3,Cu 324.75,0.054
Especial 4,Cu 324.75,0.056
Especial 5,Cu 324.75,0.710
Columna #1,Cu 324.75,0.774
Columna #2,Cu 324.75,0.758
Columna #3,Cu 324.75,0.752
Columna #4,Cu 324.75,0.801
Columna #5,Cu 324.75,0.809
