Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.746
Comp. Cola Columna,Cu 324.75,0.743
Barren,Cu 324.75,0.851
Cabeza puntual retorno,Cu 324.75,0.751
Celda # 11-A,Cu 324.75,2.34
Celda # 11-B,Cu 324.75,0.142
Celda # 11-C,Cu 324.75,0.179
Celda # 6-F2,Cu 324.75,0.249
Celda #5-9,Cu 324.75,1.344
Celda #(F1+F2),Cu 324.75,0.514
NE Tubo 1,Cu 324.75,0.031
NE Tubo 2,Cu 324.75,0.16
NE Tubo 4,Cu 324.75,1.985
NE Tubo 5,Cu 324.75,1.468
NE Tubo 6,Cu 324.75,0.139
NE Tubo 7,Cu 324.75,0.02
Puntual Noroeste,Cu 324.75,0.52
Barren Patios,Cu 324.75,0.693
Tubo 3,Cu 324.75,0.03
Especial 1,Cu 324.75,1.181
Especial 2,Cu 324.75,2.328
Especial 3,Cu 324.75,0.102
Especial 4,Cu 324.75,0.046
Especial 5,Cu 324.75,1.658
