Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.74
Cabeza puntual retorno,Cu 324.75,0.759
Celda #(F1+F2),Cu 324.75,0.521
Puntual Noroeste,Cu 324.75,0.529
Comp. Cola Columna,Cu 324.75,0.755
Barren,Cu 324.75,0.861
Celda # 11-A,Cu 324.75,2.517
Celda # 11-B,Cu 324.75,0.23
Celda # 11-C,Cu 324.75,0.264
Celda #5-9,Cu 324.75,1.584
NE Tubo 1,Cu 324.75,0.121
NE Tubo 2,Cu 324.75,0.218
NE Tubo 4,Cu 324.75,1.591
NE Tubo 5,Cu 324.75,1.316
NE Tubo 6,Cu 324.75,0.313
NE Tubo 7,Cu 324.75,0.168
Barren Patios,Cu 324.75,0.778
Especial 1,Cu 324.75,1.373
Especial 2,Cu 324.75,2.267
Especial 3,Cu 324.75,0.206
Especial 4,Cu 324.75,0.179
Especial 5,Cu 324.75,1.664
Columna #1,Cu 324.75,0.737
Columna #2,Cu 324.75,0.731
Columna #3,Cu 324.75,0.73
Columna #4,Cu 324.75,0.726
