Sample ID,Analyte Name,Reported Conc (Samp)
52,Cu 324.75,0.445
53,Cu 324.75,0.791
55,Cu 324.75,0.033
56,Cu 324.75,0.076
57,Cu 324.75,0.149
58,Cu 324.75,0.051
59,Cu 324.75,0.158
60,Cu 324.75,0.267
61,Cu 324.75,0.349
62,Cu 324.75,8.807
63,Cu 324.75,8.311
COL. 1,Cu 324.75,0.426
COL. 2,Cu 324.75,0.356
COL. 3,Cu 324.75,0.146
COL. 4,Cu 324.75,0.036
375-1,Cu 324.75,0.488
375-2,Cu 324.75,0.115
375-3,Cu 324.75,0.378
375-4,Cu 324.75,0.140
VM 1,Cu 324.75,0.381
VM 2,Cu 324.75,0.425
VM 3,Cu 324.75,0.365
VM 4,Cu 324.75,1.178
VM 5,Cu 324.75,7.267
VM 6,Cu 324.75,0.162
VM 7,Cu 324.75,0.096
VM 8,Cu 324.75,0.207
VM 9,Cu 324.75,0.338
