Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.062
Cabeza puntual retorno,Au 242.80,0.063
Celda #(F1+F2),Au 242.80,0.061
Puntual Noroeste,Au 242.80,0.057
Tubo 3,Au 242.80,0.06
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.01
Celda # 11-A,Au 242.80,0.05
Celda # 11-B,Au 242.80,0.073
Celda # 11-C,Au 242.80,0.056
Celda #5-9,Au 242.80,0.258
NE Tubo 1,Au 242.80,0.045
NE Tubo 2,Au 242.80,0.032
NE Tubo 4,Au 242.80,0.048
NE Tubo 5,Au 242.80,0.062
NE Tubo 6,Au 242.80,0.078
NE Tubo 7,Au 242.80,0.05
Barren Patios,Au 242.80,0.009
Especial 1,Au 242.80,0.121
Especial 2,Au 242.80,0.077
Especial 3,Au 242.80,0.013
Especial 4,Au 242.80,0.057
Especial 5,Au 242.80,0.045
Columna #1,Au 242.80,0.055
Columna #2,Au 242.80,0.035
Columna #3,Au 242.80,0.024
Columna #4,Au 242.80,0.016
Columna #5,Au 242.80,0.01
