Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,3.799
Comp. Cola Columna,Cu 324.75,3.918
Barren,Cu 324.75,3.449
Cabeza puntual retorno,Cu 324.75,3.714
Celda # 11-A,Cu 324.75,1.071
Celda # 11-B,Cu 324.75,0.078
Celda # 11-C,Cu 324.75,2.372
Celda # 6-F2,Cu 324.75,0.003
Celda #5-9,Cu 324.75,1.203
Celda #(F1+F2),Cu 324.75,4.244
NE Tubo 1,Cu 324.75,0.074
NE Tubo 2,Cu 324.75,0.051
NE Tubo 4,Cu 324.75,1.621
NE Tubo 5,Cu 324.75,13.72
NE Tubo 6,Cu 324.75,5.000
NE Tubo 7,Cu 324.75,10.20
Puntual Noroeste,Cu 324.75,4.438
Barren Patios,Cu 324.75,3.138
Tubo 3,Cu 324.75,3.525
Especial 1,Cu 324.75,0.071
Especial 2,Cu 324.75,0.019
Especial 3,Cu 324.75,0.814
Especial 4,Cu 324.75,2.369
Especial 5,Cu 324.75,0.066
