Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.428
Cabeza puntual retorno,Cu 324.75,0.445
Celda #(F1+F2),Cu 324.75,0.490
Puntual Noroeste,Cu 324.75,0.321
Tubo 3,Cu 324.75,0.639
Comp. Cola Columna,Cu 324.75,0.429
Barren,Cu 324.75,0.484
Celda # 11-A,Cu 324.75,0.165
Celda # 11-B,Cu 324.75,0.123
Celda # 11-C,Cu 324.75,0.127
Celda #5-9,Cu 324.75,0.689
NE Tubo 1,Cu 324.75,0.094
NE Tubo 2,Cu 324.75,0.115
NE Tubo 4,Cu 324.75,0.108
NE Tubo 5,Cu 324.75,0.109
NE Tubo 6,Cu 324.75,0.116
NE Tubo 7,Cu 324.75,0.198
Barren Patios,Cu 324.75,0.525
Especial 1,Cu 324.75,0.141
Especial 2,Cu 324.75,0.129
Especial 3,Cu 324.75,0.155
Especial 4,Cu 324.75,0.171
Especial 5,Cu 324.75,0.557
Columna #1,Cu 324.75,0.456
Columna #2,Cu 324.75,0.454
Columna #3,Cu 324.75,0.442
Columna #4,Cu 324.75,0.442
Columna #5,Cu 324.75,0.441
