Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.436
Cabeza puntual retorno,Cu 324.75,0.563
Celda #(F1+F2),Cu 324.75,0.546
Puntual Noroeste,Cu 324.75,0.172
Tubo 3,Cu 324.75,0.059
NE Tubo 2,Cu 324.75,0.265
NE Tubo 4,Cu 324.75,0.102
Especial 1,Cu 324.75,0.671
Especial 2,Cu 324.75,3.026
Especial 3,Cu 324.75,0.099
Especial 4,Cu 324.75,0.082
Especial 5,Cu 324.75,0.365
Comp. Cola Columna,Cu 324.75,0.47
Barren,Cu 324.75,0.472
Barren Patios,Cu 324.75,0.468
NE Tubo 1,Cu 324.75,1.025
NE Tubo 5,Cu 324.75,0.015
NE Tubo 6,Cu 324.75,0.056
NE Tubo 7,Cu 324.75,0.069
Celda # 11-A,Cu 324.75,0.062
Celda # 11-B,Cu 324.75,0.068
Celda # 11-C,Cu 324.75,0.064
Celda # 6-F2,Cu 324.75,4.315
Celda #5-9,Cu 324.75,1.39
