Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.102
Cabeza puntual retorno,Cu 324.75,0.137
Celda #(F1+F2),Cu 324.75,0.123
Puntual Noroeste,Cu 324.75,0.101
Tubo 3,Cu 324.75,0.093
NE Tubo 2,Cu 324.75,0.049
NE Tubo 4,Cu 324.75,0.016
Especial 1,Cu 324.75,0.028
Especial 2,Cu 324.75,0.031
Especial 3,Cu 324.75,0.075
Especial 4,Cu 324.75,0.109
Especial 5,Cu 324.75,0.061
Comp. Cola Columna,Cu 324.75,0.062
Barren,Cu 324.75,0.186
Barren Patios,Cu 324.75,0.094
NE Tubo 1,Cu 324.75,0.442
NE Tubo 5,Cu 324.75,0.031
NE Tubo 6,Cu 324.75,0.022
NE Tubo 7,Cu 324.75,0.516
Celda # 11-A,Cu 324.75,0.069
Celda # 11-B,Cu 324.75,0.06
Celda # 11-C,Cu 324.75,0.099
Celda # 6-F2,Cu 324.75,0.069
Celda #5-9,Cu 324.75,0.038
