Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.304
Comp. Cola Columna,Ag 328.07,0.214
Barren,Ag 328.07,0.249
Cabeza puntual retorno,Ag 328.07,0.316
Columna #1,Ag 328.07,0.281
Columna #2,Ag 328.07,0.282
Columna #3,Ag 328.07,0.289
Columna #4,Ag 328.07,0.289
Columna #5,Ag 328.07,0.268
Celda # 11-A,Ag 328.07,0.033
Celda # 11-B,Ag 328.07,0.023
Celda # 11-C,Ag 328.07,0.514
Celda #5-9,Ag 328.07,1.516
NE Tubo 1,Ag 328.07,0.084
NE Tubo 2,Ag 328.07,0.019
NE Tubo 4,Ag 328.07,0.768
NE Tubo 5,Ag 328.07,0.722
NE Tubo 6,Ag 328.07,0.807
NE Tubo 7,Ag 328.07,0.533
Puntual Noroeste,Ag 328.07,0.387
Barren Patios,Ag 328.07,0.231
Tubo 3,Ag 328.07,0.166
Especial 1,Ag 328.07,0.078
Especial 2,Ag 328.07,0.498
Especial 3,Ag 328.07,0.023
Especial 4,Ag 328.07,0.031
Especial 5,Ag 328.07,1.456
