Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,2.348
Comp. Cola Columna,Cu 324.75,2.348
Barren,Cu 324.75,2.358
Cabeza puntual retorno,Cu 324.75,2.316
Columna #1,Cu 324.75,2.252
Columna #2,Cu 324.75,2.246
Columna #3,Cu 324.75,2.194
Columna #4,Cu 324.75,2.208
Columna #5,Cu 324.75,2.2
Celda # 11-A,Cu 324.75,6.389
Celda # 11-B,Cu 324.75,1.8
Celda # 11-C,Cu 324.75,0.796
Celda #5-9,Cu 324.75,2.556
Celda #(F1+F2),Cu 324.75,2.098
NE Tubo 1,Cu 324.75,0.237
NE Tubo 2,Cu 324.75,1.575
NE Tubo 4,Cu 324.75,3.178
NE Tubo 5,Cu 324.75,4.192
NE Tubo 6,Cu 324.75,1.94
NE Tubo 7,Cu 324.75,1.864
Puntual Noroeste,Cu 324.75,2.054
Barren Patios,Cu 324.75,2.176
Tubo 3,Cu 324.75,0.818
Especial 1,Cu 324.75,0.491
Especial 2,Cu 324.75,0.224
Especial 3,Cu 324.75,2.102
Especial 4,Cu 324.75,1.447
Especial 5,Cu 324.75,0.246
