Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.639
Comp. Cola Columna,Cu 324.75,0.375
Barren,Cu 324.75,0.56
Cabeza puntual retorno,Cu 324.75,0.571
Celda # 11-A,Cu 324.75,0.098
Celda # 11-B,Cu 324.75,2.59
Celda # 11-C,Cu 324.75,0.112
Celda # 6-F2,Cu 324.75,0.059
Celda #5-9,Cu 324.75,0.04
Celda #(F1+F2),Cu 324.75,0.578
NE Tubo 1,Cu 324.75,0.615
NE Tubo 2,Cu 324.75,0.583
NE Tubo 4,Cu 324.75,0.626
NE Tubo 5,Cu 324.75,0.063
NE Tubo 6,Cu 324.75,0.039
NE Tubo 7,Cu 324.75,3.127
Puntual Noroeste,Cu 324.75,0.941
Barren Patios,Cu 324.75,0.669
Tubo 3,Cu 324.75,0.52
Especial 1,Cu 324.75,0.055
Especial 2,Cu 324.75,0.047
Especial 3,Cu 324.75,0.128
Especial 4,Cu 324.75,0.096
Especial 5,Cu 324.75,0.072
