Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.402
Cabeza puntual retorno,Cu 324.75,1.374
Celda #(F1+F2),Cu 324.75,1.368
Puntual Noroeste,Cu 324.75,1.432
Tubo 3,Cu 324.75,1.066
Comp. Cola Columna,Cu 324.75,0.906
Barren,Cu 324.75,1.475
Celda # 11-A,Cu 324.75,0.096
Celda # 11-B,Cu 324.75,1.180
Celda # 11-C,Cu 324.75,0.082
Celda # 6-F2,Cu 324.75,0.524
Celda #5-9,Cu 324.75,0.125
NE Tubo 1,Cu 324.75,1.410
NE Tubo 2,Cu 324.75,0.135
NE Tubo 4,Cu 324.75,0.130
NE Tubo 5,Cu 324.75,0.049
NE Tubo 6,Cu 324.75,0.049
NE Tubo 7,Cu 324.75,5.717
Barren Patios,Cu 324.75,1.101
Especial 1,Cu 324.75,0.075
Especial 2,Cu 324.75,0.241
Especial 3,Cu 324.75,0.092
Especial 4,Cu 324.75,0.089
Especial 5,Cu 324.75,0.100
