Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.783
Comp. Cola Columna,Cu 324.75,1.969
Barren,Cu 324.75,1.891
Cabeza puntual retorno,Cu 324.75,1.222
Celda # 11-A,Cu 324.75,10.12
Celda # 11-B,Cu 324.75,0.277
Celda # 11-C,Cu 324.75,0.180
Celda # 6-F2,Cu 324.75,0.192
Celda #5-9,Cu 324.75,0.090
NE Tubo 1,Cu 324.75,0.071
Celda #(F1+F2),Cu 324.75,1.418
NE Tubo 2,Cu 324.75,0.295
NE Tubo 4,Cu 324.75,0.252
NE Tubo 5,Cu 324.75,0.156
NE Tubo 6,Cu 324.75,0.196
NE Tubo 7,Cu 324.75,0.233
Puntual Noroeste,Cu 324.75,1.412
Barren Patios,Cu 324.75,1.800
Tubo 3,Cu 324.75,4.414
Especial 1,Cu 324.75,0.404
Especial 2,Cu 324.75,0.129
Especial 3,Cu 324.75,2.720
Especial 4,Cu 324.75,5.117
Especial 5,Cu 324.75,0.144
