Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.288
Comp. Cola Columna,Cu 324.75,0.924
Barren,Cu 324.75,1.128
Cabeza puntual retorno,Cu 324.75,1.258
Columna #1,Cu 324.75,1.207
Columna #2,Cu 324.75,1.166
Columna #3,Cu 324.75,1.127
Columna #4,Cu 324.75,1.109
Columna #5,Cu 324.75,0.977
Celda # 11-A,Cu 324.75,0.124
Celda # 11-B,Cu 324.75,0.173
Celda # 11-C,Cu 324.75,0.032
Celda #5-9,Cu 324.75,0.013
Celda #(F1+F2),Cu 324.75,1.216
NE Tubo 1,Cu 324.75,2.079
NE Tubo 2,Cu 324.75,0.127
NE Tubo 4,Cu 324.75,0.055
NE Tubo 5,Cu 324.75,0.006
NE Tubo 6,Cu 324.75,0.044
NE Tubo 7,Cu 324.75,6.906
Puntual Noroeste,Cu 324.75,1.603
Barren Patios,Cu 324.75,0.803
Tubo 3,Cu 324.75,0.849
Especial 1,Cu 324.75,0.04
Especial 2,Cu 324.75,0.055
Especial 3,Cu 324.75,0.079
Especial 4,Cu 324.75,0.066
Especial 5,Cu 324.75,0.047
