Sample ID,Analyte Name,Reported Conc (Calib)
Especial 6,Cu 324.75,0.061
Comp. Cabeza Columna,Cu 324.75,1.082
Comp. Cola Columna,Cu 324.75,0.851
Barren,Cu 324.75,0.946
Cabeza puntual retorno,Cu 324.75,1.081
Celda # 11-A,Cu 324.75,0.119
Celda # 11-B,Cu 324.75,0.094
Celda # 11-C,Cu 324.75,0.575
Celda # 6-F2,Cu 324.75,0.246
Celda #5-9,Cu 324.75,6.964
Celda #(F1+F2),Cu 324.75,0.744
NE Tubo 1,Cu 324.75,0.038
NE Tubo 2,Cu 324.75,0.234
NE Tubo 4,Cu 324.75,1.059
NE Tubo 5,Cu 324.75,0.886
NE Tubo 6,Cu 324.75,0.908
NE Tubo 7,Cu 324.75,1.522
Puntual Noroeste,Cu 324.75,0.751
Barren Patios,Cu 324.75,0.796
Tubo 3,Cu 324.75,0.081
Especial 1,Cu 324.75,0.505
Especial 2,Cu 324.75,0.131
Especial 3,Cu 324.75,0.091
Especial 4,Cu 324.75,0.128
Especial 5,Cu 324.75,1.339
