Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.455
Cabeza puntual retorno,Cu 324.75,1.419
Celda #(F1+F2),Cu 324.75,1.619
Puntual Noroeste,Cu 324.75,1.660
Tubo 3,Cu 324.75,2.007
Comp. Cola Columna,Cu 324.75,1.393
Barren,Cu 324.75,1.346
Celda # 11-A,Cu 324.75,0.701
Celda # 11-B,Cu 324.75,0.100
Celda # 11-C,Cu 324.75,0.103
Celda # 6-F2,Cu 324.75,0.070
Celda #5-9,Cu 324.75,1.656
NE Tubo 1,Cu 324.75,0.073
NE Tubo 2,Cu 324.75,0.135
NE Tubo 4,Cu 324.75,0.883
NE Tubo 5,Cu 324.75,0.146
NE Tubo 6,Cu 324.75,0.315
NE Tubo 7,Cu 324.75,6.121
Barren Patios,Cu 324.75,1.385
Especial 1,Cu 324.75,0.391
Especial 2,Cu 324.75,0.087
Especial 3,Cu 324.75,0.118
Especial 4,Cu 324.75,0.305
Especial 5,Cu 324.75,0.179
