Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.374
Comp. Cola Columna,Cu 324.75,0.393
Barren,Cu 324.75,0.401
Cabeza puntual retorno,Cu 324.75,0.328
Celda # 11-A,Cu 324.75,0.09
Celda # 11-B,Cu 324.75,0.046
Celda # 11-C,Cu 324.75,0.262
Celda #5-9,Cu 324.75,2.015
Celda #(F1+F2),Cu 324.75,0.324
NE Tubo 1,Cu 324.75,0.02
NE Tubo 2,Cu 324.75,0.107
NE Tubo 4,Cu 324.75,0.303
NE Tubo 5,Cu 324.75,0.1
NE Tubo 6,Cu 324.75,0.168
NE Tubo 7,Cu 324.75,0.152
Puntual Noroeste,Cu 324.75,0.166
Barren Patios,Cu 324.75,0.355
Tubo 3,Cu 324.75,0.158
Especial 1,Cu 324.75,0.112
Especial 2,Cu 324.75,0.07
Especial 3,Cu 324.75,0.062
Especial 4,Cu 324.75,0.065
Especial 5,Cu 324.75,0.239
Especial 6,Cu 324.75,0.023
Columna #1,Cu 324.75,0.388
Columna #2,Cu 324.75,0.369
Columna #3,Cu 324.75,0.357
Columna #4,Cu 324.75,0.331
Columna #5,Cu 324.75,0.41
