Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.141
Comp. Cola Columna,Cu 324.75,1.126
Barren,Cu 324.75,1.084
Cabeza puntual retorno,Cu 324.75,1.181
Celda # 11-A,Cu 324.75,10.41
Celda # 11-B,Cu 324.75,0.651
Celda # 11-C,Cu 324.75,0.585
Celda # 6-F2,Cu 324.75,0.321
Celda #5-9,Cu 324.75,0.269
Celda #(F1+F2),Cu 324.75,0.861
NE Tubo 1,Cu 324.75,0.198
NE Tubo 2,Cu 324.75,0.39
NE Tubo 4,Cu 324.75,1.931
NE Tubo 5,Cu 324.75,0.861
NE Tubo 6,Cu 324.75,0.83
NE Tubo 7,Cu 324.75,0.651
Puntual Noroeste,Cu 324.75,0.897
Barren Patios,Cu 324.75,1.382
Tubo 3,Cu 324.75,0.657
Especial 1,Cu 324.75,0.409
Especial 2,Cu 324.75,0.183
Especial 3,Cu 324.75,0.273
Especial 4,Cu 324.75,0.535
Especial 5,Cu 324.75,0.549
Especial 6,Cu 324.75,1.507
