Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.936
Cabeza puntual retorno,Cu 324.75,1.801
Celda #(F1+F2),Cu 324.75,1.116
Puntual Noroeste,Cu 324.75,1.015
Tubo 3,Cu 324.75,1.297
Comp. Cola Columna,Cu 324.75,1.699
Barren,Cu 324.75,1.688
Celda # 11-A,Cu 324.75,0.174
Celda # 11-B,Cu 324.75,0.095
Celda # 11-C,Cu 324.75,0.155
Celda #5-9,Cu 324.75,6.160
NE Tubo 2,Cu 324.75,0.066
NE Tubo 1,Cu 324.75,0.044
NE Tubo 4,Cu 324.75,0.046
NE Tubo 5,Cu 324.75,0.047
NE Tubo 6,Cu 324.75,0.030
NE Tubo 7,Cu 324.75,0.595
Barren Patios,Cu 324.75,1.291
Especial 1,Cu 324.75,3.582
Especial 2,Cu 324.75,3.434
Especial 3,Cu 324.75,0.258
Especial 4,Cu 324.75,0.072
Especial 5,Cu 324.75,3.315
Columna #1,Cu 324.75,1.222
Columna #2,Cu 324.75,1.268
Columna #3,Cu 324.75,1.261
Columna #4,Cu 324.75,1.310
Columna #5,Cu 324.75,1.215
