Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.132
Comp. Cola Columna,Au 242.80,0.019
Barren,Au 242.80,0.015
Cabeza puntual retorno,Au 242.80,0.128
Celda # 11-A,Au 242.80,0.014
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.096
Celda # 6-F2,Au 242.80,0.014
Celda #5-9,Au 242.80,0.433
Celda #(F1+F2),Au 242.80,0.11
NE Tubo 1,Au 242.80,0.088
NE Tubo 2,Au 242.80,0.046
NE Tubo 4,Au 242.80,0.017
NE Tubo 5,Au 242.80,0.026
NE Tubo 6,Au 242.80,0.021
NE Tubo 7,Au 242.80,0.025
Puntual Noroeste,Au 242.80,0.105
Barren Patios,Au 242.80,0.02
Tubo 3,Au 242.80,0.13
Especial 1,Au 242.80,0.289
Especial 2,Au 242.80,0.285
Especial 3,Au 242.80,0.008
Especial 4,Au 242.80,0.003
Especial 5,Au 242.80,0.391
