Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.553
Cabeza puntual retorno,Cu 324.75,0.563
Celda #(F1+F2),Cu 324.75,0.446
Puntual Noroeste,Cu 324.75,0.522
Tubo 3,Cu 324.75,0.19
NE Tubo 2,Cu 324.75,0.175
NE Tubo 4,Cu 324.75,0.751
Especial 1,Cu 324.75,0.16
Especial 2,Cu 324.75,0.476
Especial 3,Cu 324.75,0.109
Especial 4,Cu 324.75,0.089
Especial 5,Cu 324.75,0.365
Columna #1,Cu 324.75,0.506
Columna #2,Cu 324.75,0.519
Columna #3,Cu 324.75,0.52
Columna #4,Cu 324.75,0.545
Columna #5,Cu 324.75,0.555
Comp. Cola Columna,Cu 324.75,0.557
Barren,Cu 324.75,0.79
Barren Patios,Cu 324.75,0.562
NE Tubo 1,Cu 324.75,0.019
NE Tubo 5,Cu 324.75,0.094
NE Tubo 6,Cu 324.75,1.618
NE Tubo 7,Cu 324.75,0.369
Celda # 11-A,Cu 324.75,0.37
Celda # 11-B,Cu 324.75,0.035
Celda # 11-C,Cu 324.75,2.199
Celda #5-9,Cu 324.75,2.181
