Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.564
Cabeza puntual retorno,Cu 324.75,0.53
Celda #(F1+F2),Cu 324.75,0.558
Puntual Noroeste,Cu 324.75,0.777
Tubo 3,Cu 324.75,0.495
NE Tubo 2,Cu 324.75,0.867
NE Tubo 4,Cu 324.75,0.544
Especial 1,Cu 324.75,0.014
Especial 2,Cu 324.75,0.024
Especial 3,Cu 324.75,0.088
Especial 4,Cu 324.75,0.06
Especial 5,Cu 324.75,0.042
Columna #1,Cu 324.75,0.666
Columna #2,Cu 324.75,0.579
Columna #3,Cu 324.75,0.485
Columna #4,Cu 324.75,0.386
Columna #5,Cu 324.75,0.351
Comp. Cola Columna,Cu 324.75,0.341
Barren,Cu 324.75,0.495
Barren Patios,Cu 324.75,0.517
NE Tubo 1,Cu 324.75,0.587
NE Tubo 5,Cu 324.75,0.052
NE Tubo 6,Cu 324.75,0.059
NE Tubo 7,Cu 324.75,3.137
Celda # 11-A,Cu 324.75,0.099
Celda # 11-B,Cu 324.75,2.22
Celda # 11-C,Cu 324.75,0.08
Celda #5-9,Cu 324.75,0.069
