Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.133
Cabeza puntual retorno,Cu 324.75,1.047
Celda #(F1+F2),Cu 324.75,1.003
Puntual Noroeste,Cu 324.75,0.25
Tubo 3,Cu 324.75,0.747
NE Tubo 2,Cu 324.75,0.166
NE Tubo 4,Cu 324.75,0.039
Especial 1,Cu 324.75,0.414
Especial 2,Cu 324.75,0.956
Especial 3,Cu 324.75,0.159
Especial 4,Cu 324.75,0.087
Especial 5,Cu 324.75,0.443
Columna #1,Cu 324.75,1.084
Columna #2,Cu 324.75,1.141
Columna #3,Cu 324.75,1.175
Columna #4,Cu 324.75,1.219
Columna #5,Cu 324.75,1.216
Comp. Cola Columna,Cu 324.75,1.269
Barren,Cu 324.75,1.304
Barren Patios,Cu 324.75,1.169
Barren 2,Cu 324.75,1.177
NE Tubo 1,Cu 324.75,0.019
NE Tubo 5,Cu 324.75,0.023
NE Tubo 6,Cu 324.75,0.029
NE Tubo 7,Cu 324.75,0.057
Celda # 11-A,Cu 324.75,0.106
Celda # 11-B,Cu 324.75,0.06
Celda # 11-C,Cu 324.75,0.668
Celda #5-9,Cu 324.75,0.422
