Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.166
Comp. Cola Columna,Cu 324.75,1.419
Barren,Cu 324.75,0.83
Celda # 11-A,Cu 324.75,0.119
Celda # 11-C,Cu 324.75,0.104
Celda #5-9,Cu 324.75,0.06
Celda #(F1+F2),Cu 324.75,0.873
NE Tubo 1,Cu 324.75,0.011
NE Tubo 2,Cu 324.75,0.323
NE Tubo 4,Cu 324.75,0.028
NE Tubo 5,Cu 324.75,0.007
NE Tubo 6,Cu 324.75,0.018
NE Tubo 7,Cu 324.75,2.045
Puntual Noroeste,Cu 324.75,0.211
Barren Patios,Cu 324.75,1.578
Tubo 3,Cu 324.75,0.629
Especial 1,Cu 324.75,0.079
Especial 2,Cu 324.75,0.028
Especial 3,Cu 324.75,0.132
Especial 4,Cu 324.75,0.075
Especial 5,Cu 324.75,0.072
