Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.321
Cabeza puntual retorno,Cu 324.75,0.308
Celda #(F1+F2),Cu 324.75,0.315
Puntual Noroeste,Cu 324.75,0.331
Tubo 3,Cu 324.75,0.162
NE Tubo 2,Cu 324.75,0.067
NE Tubo 4,Cu 324.75,0.276
Especial 1,Cu 324.75,0.041
Especial 2,Cu 324.75,0.048
Especial 3,Cu 324.75,0.071
Especial 4,Cu 324.75,0.139
Especial 5,Cu 324.75,0.058
Comp. Cola Columna,Cu 324.75,0.323
Barren,Cu 324.75,0.373
Barren Patios,Cu 324.75,0.353
NE Tubo 1,Cu 324.75,0.071
NE Tubo 5,Cu 324.75,0.266
NE Tubo 6,Cu 324.75,0.114
NE Tubo 7,Cu 324.75,0.893
Celda # 11-A,Cu 324.75,0.149
Celda # 11-B,Cu 324.75,0.16
Celda # 11-C,Cu 324.75,0.083
Celda # 6-F2,Cu 324.75,0.042
Celda #5-9,Cu 324.75,0.044
