Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.378
Comp. Cola Columna,Ag 328.07,0.28
Barren,Ag 328.07,0.282
Cabeza puntual retorno,Ag 328.07,0.366
Columna #1,Ag 328.07,0.36
Columna #2,Ag 328.07,0.353
Columna #3,Ag 328.07,0.339
Columna #4,Ag 328.07,0.31
Columna #5,Ag 328.07,0.282
Celda # 11-A,Ag 328.07,0.022
Celda # 11-B,Ag 328.07,0.021
Celda # 11-C,Ag 328.07,0.018
Celda #5-9,Ag 328.07,0.02
Celda #(F1+F2),Ag 328.07,0.419
NE Tubo 1,Ag 328.07,0.309
NE Tubo 2,Ag 328.07,0.245
NE Tubo 4,Ag 328.07,0.691
NE Tubo 5,Ag 328.07,0.102
NE Tubo 6,Ag 328.07,0.168
NE Tubo 7,Ag 328.07,0.854
Puntual Noroeste,Ag 328.07,0.511
Barren Patios,Ag 328.07,0.243
Especial 1,Ag 328.07,0.015
Especial 2,Ag 328.07,0.027
Especial 3,Ag 328.07,0.01
Especial 4,Ag 328.07,0.02
Especial 5,Ag 328.07,0.035
