Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,2.824
Comp. Cola Columna,Cu 324.75,2.832
Barren,Cu 324.75,2.806
Cabeza puntual retorno,Cu 324.75,2.87
Celda # 11-A,Cu 324.75,0.258
Celda # 11-B,Cu 324.75,0.12
Celda # 11-C,Cu 324.75,0.189
Celda # 6-F2,Cu 324.75,0.119
Celda #5-9,Cu 324.75,10.14
Celda #(F1+F2),Cu 324.75,2.421
NE Tubo 1,Cu 324.75,0.201
NE Tubo 2,Cu 324.75,0.121
NE Tubo 4,Cu 324.75,0.078
NE Tubo 5,Cu 324.75,0.096
NE Tubo 6,Cu 324.75,0.066
NE Tubo 7,Cu 324.75,0.803
Puntual Noroeste,Cu 324.75,2.206
Barren Patios,Cu 324.75,3.155
Tubo 3,Cu 324.75,3.018
Especial 1,Cu 324.75,7.247
Especial 2,Cu 324.75,7.446
Especial 3,Cu 324.75,0.498
Especial 4,Cu 324.75,0.116
Especial 5,Cu 324.75,7.983
