Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.071
Columna #2,Au 242.80,0.059
Columna #3,Au 242.80,0.036
Columna #4,Au 242.80,0.018
Columna #5,Au 242.80,0.011
Comp. Cabeza Columna,Au 242.80,0.104
Cabeza puntual retorno,Au 242.80,0.099
Celda # 11-A,Au 242.80,0.046
Celda # 11-B,Au 242.80,0.07
Celda #5-9,Au 242.80,0.063
Celda #(F1+F2),Au 242.80,0.088
Especial 1,Au 242.80,0.292
Especial 2,Au 242.80,0.317
Especial 3,Au 242.80,0.053
Especial 4,Au 242.80,0.099
Especial 5,Au 242.80,0.23
Comp. Cola Columna,Au 242.80,0.017
Barren,Au 242.80,0.017
Celda # 11-C,Au 242.80,0.002
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.037
NE Tubo 4,Au 242.80,0.069
NE Tubo 5,Au 242.80,0.047
NE Tubo 6,Au 242.80,0.041
NE Tubo 7,Au 242.80,0.045
Puntual Noroeste,Au 242.80,0.03
Barren Patios,Au 242.80,0.019
Tubo 3,Au 242.80,0.033
