Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.153
Cabeza puntual retorno,Cu 324.75,1.099
Celda #(F1+F2),Cu 324.75,1.201
Puntual Noroeste,Cu 324.75,0.447
Tubo 3,Cu 324.75,0.377
Comp. Cola Columna,Cu 324.75,1.095
Barren,Cu 324.75,1.075
Celda # 11-A,Cu 324.75,1.955
Celda # 11-B,Cu 324.75,0.367
Celda # 11-C,Cu 324.75,0.729
Celda # 6-F2,Cu 324.75,10.94
Celda #5-9,Cu 324.75,0.409
NE Tubo 1,Cu 324.75,2.442
NE Tubo 2,Cu 324.75,0.472
NE Tubo 4,Cu 324.75,0.188
NE Tubo 5,Cu 324.75,0.097
NE Tubo 6,Cu 324.75,1.162
NE Tubo 7,Cu 324.75,0.228
Barren Patios,Cu 324.75,1.036
Especial 1,Cu 324.75,0.103
Especial 2,Cu 324.75,0.171
Especial 3,Cu 324.75,0.129
Especial 4,Cu 324.75,0.140
Especial 5,Cu 324.75,1.611
