Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,4.374
Cabeza puntual retorno,Cu 324.75,4.261
Celda #(F1+F2),Cu 324.75,3.317
Puntual Noroeste,Cu 324.75,3.485
Tubo 3,Cu 324.75,4.65
Comp. Cola Columna,Cu 324.75,4.315
Barren,Cu 324.75,4.175
Celda # 11-A,Cu 324.75,0.154
Celda # 11-B,Cu 324.75,0.091
Celda # 11-C,Cu 324.75,0.24
Celda #5-9,Cu 324.75,12.81
NE Tubo 1,Cu 324.75,0.175
NE Tubo 2,Cu 324.75,0.057
NE Tubo 4,Cu 324.75,0.068
NE Tubo 5,Cu 324.75,0.087
NE Tubo 6,Cu 324.75,0.065
NE Tubo 7,Cu 324.75,1.153
Barren Patios,Cu 324.75,3.774
Especial 1,Cu 324.75,8.032
Especial 2,Cu 324.75,8.518
Especial 3,Cu 324.75,0.445
Especial 4,Cu 324.75,0.136
Especial 5,Cu 324.75,8.591
Columna #1,Cu 324.75,3.927
Columna #2,Cu 324.75,3.871
Columna #3,Cu 324.75,3.839
Columna #4,Cu 324.75,3.936
Columna #5,Cu 324.75,3.842
