Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.167
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.005
Cabeza puntual retorno,Au 242.80,0.17
Celda # 11-A,Au 242.80,0.091
Celda # 11-B,Au 242.80,0.061
Celda # 11-C,Au 242.80,0.03
Celda # 6-F2,Au 242.80,0.079
Celda #5-9,Au 242.80,0.073
Celda #(F1+F2),Au 242.80,0.197
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.127
NE Tubo 4,Au 242.80,0.319
NE Tubo 5,Au 242.80,0.364
NE Tubo 6,Au 242.80,0.246
NE Tubo 7,Au 242.80,0.122
Puntual Noroeste,Au 242.80,0.191
Barren Patios,Au 242.80,0.007
Tubo 3,Au 242.80,0.099
Especial 1,Au 242.80,0.047
Especial 2,Au 242.80,0.055
Especial 3,Au 242.80,0.03
Especial 4,Au 242.80,0.036
Especial 5,Au 242.80,0.064
Especial 6,Au 242.80,0.02
