Analista,ARM,,,,,,,,,
Fecha de inicio,13/01/2023 09:40 a. m.  GMT: 13/01/2023 03:40 p. m.,,,,,,,,,
Hoja de trabajo,SA000013_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,CERO CAL,0,,mg/L,96.8,-0.0002,0.0005,-0.0003,0,-0.0002
,PATRÓN 1,0.5,,mg/L,1.8,0.0155,-0.0007,0.0152,0.0156,0.0157
,PATRÓN 2,1,,mg/L,0.5,0.0332,-0.0006,0.0333,0.0333,0.033
,PATRÓN 3,2,,mg/L,0.3,0.0673,-0.0004,0.0672,0.0675,0.0672
,PATRÓN 4,5,,mg/L,0.5,0.1686,-0.0002,0.1679,0.1684,0.1695
,PATRÓN 5,10,,mg/L,0.4,0.3273,-0.0001,0.3265,0.3287,0.3268
,BLANCO,-0.0039,,mg/L,68,-0.0001,0.0002,-0.0002,0,-0.0002
,BLANCO REACTIVO,0,,mg/L,36.1,-0.0004,0.0005,-0.0003,-0.0004,-0.0006
,PATRON,0.4912,,mg/L,0.8,0.0156,0.0005,0.0155,0.0156,0.0157
,SA000013-001,0.0517,,mg/L,10.4,0.007,0.0008,0.0078,0.0067,0.0065
,SA000013-002,0.0228,,mg/L,2.5,0.0031,0.0009,0.003,0.003,0.0032
,SA000013-003,0.2476,,mg/L,0.3,0.0343,0.0009,0.0342,0.0342,0.0344
,SA000013-004,0.0804,,mg/L,6.6,0.0109,0.0008,0.0117,0.0103,0.0107
,SA000013-005,0.0191,,mg/L,6.2,0.0026,0.0006,0.0027,0.0027,0.0024
,PATRON,0.4933,,mg/L,1,0.0157,0.0007,0.0155,0.0158,0.0157
,SA000013-006,0.0157,,mg/L,9.3,0.0021,0.0009,0.0023,0.0021,0.0019
,SA000013-007,0.0153,,mg/L,11.6,0.0021,0.0009,0.0018,0.0021,0.0023
,SA000013-008,0.0182,,mg/L,16.6,0.0024,0.0007,0.002,0.0026,0.0028
,SA000013-009,0.0013,,mg/L,>100,0.0002,0.0008,0.0003,-0.0002,0.0004
,SA000013-010,0.0269,,mg/L,4.6,0.0036,0.0006,0.0038,0.0035,0.0036
,PATRON,0.4994,,mg/L,0.5,0.0159,0.0003,0.016,0.0158,0.0159
,BLANCO,-0.0102,,mg/L,82.4,-0.0003,0.0011,-0.0003,-0.0006,-0.0001
,BLANCO REACTIVO,0,,mg/L,47.9,-0.0007,0.0007,-0.001,-0.0004,-0.0006
,SA000013-011,0.1395,,mg/L,3.1,0.0191,0.001,0.0197,0.0189,0.0186
,SA000013-012,0.0555,,mg/L,2.1,0.0075,0.0007,0.0074,0.0077,0.0075
,SA000013-013,0.1663,,mg/L,1.4,0.0228,0.001,0.0224,0.0229,0.0231
,SA000013-014,0.1207,,mg/L,0.9,0.0165,0.0013,0.0163,0.0166,0.0165
,SA000013-015,0.6476,,mg/L,0.8,0.0931,0.0012,0.0925,0.0929,0.094
,BLANCO REACTIVO,0,,mg/L,29.6,-0.0005,0.0001,-0.0007,-0.0004,-0.0004
,PATRON,0.4924,,mg/L,0.9,0.0157,0.0001,0.0158,0.0155,0.0156
,SA000013-016,0.0751,,mg/L,1.9,0.0102,0.0005,0.0101,0.0101,0.0104
,SA000013-017,0.1075,,mg/L,1.3,0.0146,0.0008,0.0144,0.0147,0.0148
,SA000013-018,0.1085,,mg/L,1.3,0.0148,0.0008,0.0146,0.0148,0.0149
,SA000013-019,0.1262,,mg/L,0.6,0.0172,0.0005,0.0172,0.0173,0.0171
,SA000013-020,0.2233,,mg/L,0.7,0.0308,0.0009,0.031,0.0306,0.0308
,PATRON,0.5096,,mg/L,0.4,0.0162,0.0002,0.0162,0.0162,0.0161
,BLANCO,0.0105,,mg/L,46,0.0003,0.0002,0.0005,0.0004,0.0002
,BLANCO REACTIVO,0,,mg/L,53.6,-0.0005,0,-0.0007,-0.0003,-0.0003
,SA000013-021,0.0324,,mg/L,0.6,0.0044,0.0005,0.0044,0.0044,0.0043
,SA000013-022,0.1336,,mg/L,0.6,0.0183,0.0007,0.0181,0.0183,0.0183
,SA000013-023,0.0684,,mg/L,1.1,0.0093,0.0009,0.0092,0.0094,0.0093
,SA000013-024,0.0369,,mg/L,3.5,0.005,0.0005,0.0049,0.0052,0.0049
,SA000013-025,0.4003,,mg/L,0.1,0.0564,0.0007,0.0563,0.0564,0.0564
,PATRON,0.5067,,mg/L,0.9,0.0161,0.0006,0.0162,0.0161,0.016
,SA000013-026,0.5107,,mg/L,4,0.0727,0.0009,0.0693,0.0738,0.0749
,SA000013-027,0.0036,,mg/L,7.5,0.0005,0.0007,0.0005,0.0005,0.0004
,SA000013-028,0.0408,,mg/L,0.8,0.0055,0.0008,0.0055,0.0055,0.0056
,SA000013-029,0.3947,,mg/L,1.3,0.0555,0.0009,0.0563,0.055,0.0553
,SA000013-030,0.1755,,mg/L,1.5,0.0241,0.0009,0.0239,0.0239,0.0245
,PATRON,0.5031,,mg/L,1.7,0.016,0.0005,0.0159,0.0163,0.0158
,BLANCO,-0.0013,,mg/L,61.5,0,0.0004,-0.0001,0,-0.0001
,BLANCO REACTIVO,0,,mg/L,26.6,-0.0005,0.0001,-0.0004,-0.0004,-0.0006
,SA000013-031,0.1488,,mg/L,1.2,0.0204,0.0006,0.0203,0.0202,0.0206
,SA000013-032,0.1263,,mg/L,0.7,0.0172,0.0003,0.0174,0.0171,0.0172
,BLANCO REACTIVO,0,,mg/L,>100,-0.0003,0,-0.0007,-0.0002,-0.0001
,PATRON,0.4822,,mg/L,1.1,0.0153,0,0.0152,0.0152,0.0155
,BLANCO,0.0081,,mg/L,54.2,0.0003,0.0003,0.0003,0.0004,0.0001
,BLANCO ,,,mg/L,,,,,,
