"Analyst",""
"Date Started","3/27/2023 8:31 PM  GMT: 3/28/2023 3:31 AM"
"Worksheet","LC000002_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"3/27/2023","8:50:06 PM","PATRON",0.8897,"","mg/L"
"3/27/2023","8:50:34 PM","BLANCO",0.0343,"","mg/L"
"3/27/2023","8:50:44 PM","REAGENT BLANK",0.0000,"","mg/L"
"3/27/2023","8:51:04 PM","LC000002-001",0.0041,"","mg/L"
"3/27/2023","8:51:18 PM","LC000002-002",-0.0023,"","mg/L"
"3/27/2023","8:51:32 PM","LC000002-003",-0.0011,"","mg/L"
"3/27/2023","8:51:46 PM","LC000002-004",0.0218,"","mg/L"
"3/27/2023","8:52:00 PM","LC000002-005",0.0077,"","mg/L"
"3/27/2023","8:52:18 PM","LC000002-006",0.0129,"","mg/L"
"3/27/2023","8:52:34 PM","PATRON",0.9042,"","mg/L"
"3/27/2023","8:53:02 PM","LC000002-007",0.0111,"","mg/L"
"3/27/2023","8:53:28 PM","LC000002-008",0.0200,"","mg/L"
"3/27/2023","8:53:48 PM","LC000002-010",0.0291,"","mg/L"
"3/27/2023","8:54:12 PM","LC000002-011",0.0132,"","mg/L"
"3/27/2023","8:54:32 PM","LC000002-012",0.0161,"","mg/L"
"3/27/2023","8:54:52 PM","PATRON",0.9179,"","mg/L"
"3/27/2023","8:55:20 PM","LC000002-013",0.0251,"","mg/L"
"3/27/2023","8:55:40 PM","LC000002-014",0.4090,"","mg/L"
"3/27/2023","8:55:58 PM","PATRON",0.8911,"","mg/L"
"3/27/2023","8:55:58 PM","BLANCO","","","mg/L"

"Method: Au ALTA (Flame)"

