Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.653
Comp. Cola Columna,Cu 324.75,1.452
Barren,Cu 324.75,1.5
Cabeza puntual retorno,Cu 324.75,1.521
Celda # 11-A,Cu 324.75,0.799
Celda # 11-B,Cu 324.75,0.087
Celda # 11-C,Cu 324.75,0.051
Celda # 6-F2,Cu 324.75,0.225
Celda #5-9,Cu 324.75,2.161
Celda #(F1+F2),Cu 324.75,1.89
NE Tubo 1,Cu 324.75,0.02
NE Tubo 2,Cu 324.75,0.069
NE Tubo 4,Cu 324.75,0.788
NE Tubo 5,Cu 324.75,0.871
NE Tubo 6,Cu 324.75,3.707
NE Tubo 7,Cu 324.75,5.607
Puntual Noroeste,Cu 324.75,1.942
Barren Patios,Cu 324.75,1.423
Tubo 3,Cu 324.75,3.454
Especial 1,Cu 324.75,0.67
Especial 2,Cu 324.75,0.079
Especial 3,Cu 324.75,0.072
Especial 4,Cu 324.75,0.219
Especial 5,Cu 324.75,0.228
